,sentiments_x1
4399,Not Valid
4400,Not Valid
4401,Not Valid
4402,Not Valid
4403,Not Valid
4404,Not Valid
4405,Not Valid
4406,Not Valid
4407,0.9768682718276978
4408,Not Valid
4409,Not Valid
4410,0.06839868426322937
4411,Not Valid
4412,Not Valid
4413,Not Valid
4414,0.74202561378479
4415,Not Valid
4416,Not Valid
4417,0.9879622459411621
4418,Not Valid
4419,Not Valid
4420,Not Valid
4421,Not Valid
4422,Not Valid
4423,Not Valid
4424,Not Valid
4425,Not Valid
4426,Not Valid
4427,Not Valid
4428,Not Valid
4429,Not Valid
4430,Not Valid
4431,0.06809353828430176
4432,Not Valid
4433,Not Valid
4434,Not Valid
4435,Not Valid
4436,0.9850946664810181
4437,0.024028629064559937
4438,Not Valid
4439,Not Valid
4440,Not Valid
4441,Not Valid
4442,0.873265266418457
4443,Not Valid
4444,Not Valid
4445,0.022639483213424683
4446,Not Valid
4447,Not Valid
4448,Not Valid
4449,0.17179271578788757
4450,0.9636884927749634
4451,0.8626358509063721
4452,0.9446669220924377
4453,Not Valid
4454,0.9476332068443298
4455,0.19210785627365112
4456,Not Valid
4457,Not Valid
4458,0.9768682718276978
4459,0.8702747821807861
4460,Not Valid
4461,Not Valid
4462,Not Valid
4463,Not Valid
4464,0.8624060153961182
4465,Not Valid
4466,Not Valid
4467,Not Valid
4468,Not Valid
4469,Not Valid
4470,Not Valid
4471,0.6962211728096008
4472,Not Valid
4473,Not Valid
4474,Not Valid
4475,Not Valid
4476,Not Valid
4477,Not Valid
4478,Not Valid
4479,Not Valid
4480,Not Valid
4481,Not Valid
4482,Not Valid
4483,Not Valid
4484,Not Valid
4485,Not Valid
4486,Not Valid
4487,0.772524893283844
4488,Not Valid
4489,Not Valid
4490,Not Valid
4491,Not Valid
4492,Not Valid
4493,0.21471595764160156
4494,Not Valid
4495,Not Valid
4496,Not Valid
4497,0.8955751061439514
4498,Not Valid
4499,0.9791752099990845
4500,Not Valid
4501,0.04638957977294922
4502,Not Valid
4503,Not Valid
4504,0.8138415217399597
4505,Not Valid
4506,0.9669771790504456
4507,0.9199849367141724
4508,0.9600553512573242
4509,Not Valid
4510,Not Valid
4511,0.9112148284912109
4512,0.9270297288894653
4513,0.22296607494354248
4514,0.9312344789505005
4515,Not Valid
4516,0.15605401992797852
4517,0.19994547963142395
4518,0.8709288835525513
4519,Not Valid
4520,0.757128894329071
4521,Not Valid
4522,Not Valid
4523,Not Valid
4524,Not Valid
4525,Not Valid
4526,Not Valid
4527,Not Valid
4528,0.09479546546936035
4529,Not Valid
4530,Not Valid
4531,Not Valid
4532,Not Valid
4533,Not Valid
4534,Not Valid
4535,Not Valid
4536,Not Valid
4537,0.24200159311294556
4538,Not Valid
4539,Not Valid
4540,Not Valid
4541,Not Valid
4542,Not Valid
4543,Not Valid
4544,Not Valid
4545,0.06797170639038086
4546,Not Valid
4547,0.03518703579902649
4548,Not Valid
4549,Not Valid
4550,Not Valid
4551,Not Valid
4552,Not Valid
4553,Not Valid
4554,Not Valid
4555,Not Valid
4556,Not Valid
4557,Not Valid
4558,Not Valid
4559,Not Valid
4560,Not Valid
4561,Not Valid
4562,Not Valid
4563,0.9836307168006897
4564,Not Valid
4565,Not Valid
4566,Not Valid
4567,0.22486990690231323
4568,Not Valid
4569,Not Valid
4570,0.7746931314468384
4571,0.8039023280143738
4572,0.9836199283599854
4573,Not Valid
4574,0.9291737079620361
4575,0.053430140018463135
4576,0.9237838387489319
4577,Not Valid
4578,Not Valid
4579,Not Valid
4580,Not Valid
4581,Not Valid
4582,Not Valid
4583,Not Valid
4584,Not Valid
4585,0.249063640832901
4586,0.9295467138290405
4587,0.7881152629852295
4588,Not Valid
4589,Not Valid
4590,Not Valid
4591,Not Valid
4592,Not Valid
4593,Not Valid
4594,Not Valid
4595,Not Valid
4596,Not Valid
4597,Not Valid
4598,Not Valid
4599,Not Valid
4600,Not Valid
4601,Not Valid
4602,0.7806987762451172
4603,Not Valid
4604,Not Valid
4605,Not Valid
4606,0.7916154861450195
4607,0.02800273895263672
4608,0.7917468547821045
4609,0.18332335352897644
4610,Not Valid
4611,Not Valid
4612,Not Valid
4613,Not Valid
4614,Not Valid
4615,0.1319102942943573
4616,0.18894639611244202
4617,0.14874759316444397
4618,0.9590153694152832
4619,0.09088179469108582
4620,Not Valid
4621,Not Valid
4622,Not Valid
4623,Not Valid
4624,Not Valid
4625,Not Valid
4626,Not Valid
4627,Not Valid
4628,Not Valid
4629,Not Valid
4630,Not Valid
4631,Not Valid
4632,Not Valid
4633,Not Valid
4634,Not Valid
4635,Not Valid
4636,Not Valid
4637,Not Valid
4638,0.7567251324653625
4639,Not Valid
4640,Not Valid
4641,Not Valid
4642,Not Valid
4643,Not Valid
4644,0.9623103141784668
4645,Not Valid
4646,0.8193835020065308
4647,0.1075620949268341
4648,Not Valid
4649,Not Valid
4650,Not Valid
4651,Not Valid
4652,0.1741541624069214
4653,Not Valid
4654,Not Valid
4655,Not Valid
4656,Not Valid
4657,Not Valid
4658,0.5
4659,0.12140288949012756
4660,Not Valid
4661,Not Valid
4662,Not Valid
4663,Not Valid
4664,Not Valid
4665,Not Valid
4666,Not Valid
4667,0.8763989210128784
4668,Not Valid
4669,Not Valid
4670,Not Valid
4671,Not Valid
4672,Not Valid
4673,Not Valid
4674,0.14591100811958313
4675,Not Valid
4676,0.8519201278686523
4677,Not Valid
4678,0.7459818124771118
4679,Not Valid
4680,Not Valid
4681,Not Valid
4682,Not Valid
4683,Not Valid
4684,Not Valid
4685,Not Valid
4686,0.8335368633270264
4687,Not Valid
4688,Not Valid
4689,Not Valid
4690,Not Valid
4691,Not Valid
4692,Not Valid
4693,Not Valid
4694,0.02503383159637451
4695,Not Valid
4696,0.7648180723190308
4697,Not Valid
4698,Not Valid
4699,Not Valid
4700,0.01978030800819397
4701,0.23275694251060486
4702,Not Valid
4703,Not Valid
4704,Not Valid
4705,Not Valid
4706,Not Valid
4707,Not Valid
4708,0.17394950985908508
4709,Not Valid
4710,Not Valid
4711,Not Valid
4712,0.9700534343719482
4713,Not Valid
4714,Not Valid
4715,Not Valid
4716,Not Valid
4717,Not Valid
4718,Not Valid
4719,Not Valid
4720,Not Valid
4721,Not Valid
4722,Not Valid
4723,Not Valid
4724,0.9525128602981567
4725,Not Valid
4726,Not Valid
4727,Not Valid
4728,Not Valid
4729,Not Valid
4730,Not Valid
4731,Not Valid
4732,Not Valid
4733,Not Valid
4734,0.004691183567047119
4735,Not Valid
4736,Not Valid
4737,Not Valid
4738,0.8072658181190491
4739,Not Valid
4740,Not Valid
4741,0.9555462598800659
4742,Not Valid
4743,Not Valid
4744,Not Valid
4745,0.19565090537071228
4746,0.9035173654556274
4747,Not Valid
4748,Not Valid
4749,Not Valid
4750,0.15068307518959045
4751,Not Valid
4752,Not Valid
4753,Not Valid
4754,0.9880865216255188
4755,Not Valid
4756,Not Valid
4757,Not Valid
4758,Not Valid
4759,Not Valid
4760,Not Valid
4761,Not Valid
4762,Not Valid
4763,Not Valid
4764,Not Valid
4765,Not Valid
4766,Not Valid
4767,Not Valid
4768,0.9828953146934509
4769,0.19999796152114868
4770,Not Valid
4771,Not Valid
4772,0.8846926689147949
4773,Not Valid
4774,Not Valid
4775,0.14010143280029297
4776,Not Valid
4777,Not Valid
4778,0.03618928790092468
4779,Not Valid
4780,Not Valid
4781,Not Valid
4782,Not Valid
4783,Not Valid
4784,Not Valid
4785,Not Valid
4786,Not Valid
4787,Not Valid
4788,Not Valid
4789,Not Valid
4790,Not Valid
4791,Not Valid
4792,Not Valid
4793,Not Valid
4794,Not Valid
4795,Not Valid
4796,Not Valid
4797,Not Valid
4798,Not Valid
4799,Not Valid
4800,Not Valid
4801,Not Valid
4802,Not Valid
4803,0.7969341278076172
4804,Not Valid
4805,Not Valid
4806,Not Valid
4807,0.5
4808,Not Valid
4809,Not Valid
4810,Not Valid
4811,Not Valid
4812,Not Valid
4813,Not Valid
4814,0.0797477662563324
4815,Not Valid
4816,0.7777702808380127
4817,Not Valid
4818,Not Valid
4819,Not Valid
4820,Not Valid
4821,Not Valid
4822,0.925650954246521
4823,Not Valid
4824,Not Valid
4825,Not Valid
4826,0.0445806086063385
4827,Not Valid
4828,Not Valid
4829,Not Valid
4830,Not Valid
4831,Not Valid
4832,0.8336384296417236
4833,Not Valid
4834,Not Valid
4835,Not Valid
4836,Not Valid
4837,Not Valid
4838,0.999163031578064
4839,0.9266209602355957
4840,Not Valid
4841,Not Valid
4842,0.9276566505432129
4843,Not Valid
4844,Not Valid
4845,Not Valid
4846,Not Valid
4847,Not Valid
4848,Not Valid
4849,Not Valid
4850,Not Valid
4851,Not Valid
4852,Not Valid
4853,Not Valid
4854,0.5
4855,Not Valid
4856,Not Valid
4857,Not Valid
4858,Not Valid
4859,Not Valid
4860,Not Valid
4861,Not Valid
4862,Not Valid
4863,Not Valid
4864,0.7520655989646912
4865,Not Valid
4866,Not Valid
4867,Not Valid
4868,Not Valid
4869,Not Valid
4870,0.8545488119125366
4871,Not Valid
4872,0.9130147695541382
4873,Not Valid
4874,0.17569437623023987
4875,Not Valid
4876,0.9737761616706848
4877,Not Valid
4878,Not Valid
4879,Not Valid
4880,Not Valid
4881,0.11240682005882263
4882,Not Valid
4883,0.8315032720565796
4884,Not Valid
4885,Not Valid
4886,Not Valid
4887,Not Valid
4888,0.23224091529846191
4889,Not Valid
4890,Not Valid
4891,Not Valid
4892,Not Valid
4893,Not Valid
4894,0.9376150369644165
4895,Not Valid
4896,0.8799883127212524
4897,Not Valid
4898,Not Valid
4899,0.9942548274993896
4900,Not Valid
4901,Not Valid
4902,0.017839550971984863
4903,Not Valid
4904,0.22105231881141663
4905,Not Valid
4906,Not Valid
4907,0.007865160703659058
4908,0.044031888246536255
4909,0.1715048849582672
4910,Not Valid
4911,0.15040075778961182
4912,Not Valid
4913,0.021353185176849365
4914,Not Valid
4915,Not Valid
4916,Not Valid
4917,Not Valid
4918,Not Valid
4919,Not Valid
4920,Not Valid
4921,Not Valid
4922,Not Valid
4923,Not Valid
4924,0.017228275537490845
4925,0.9664895534515381
4926,0.8153213858604431
4927,Not Valid
4928,Not Valid
4929,Not Valid
4930,Not Valid
4931,Not Valid
4932,Not Valid
4933,Not Valid
4934,Not Valid
4935,Not Valid
4936,Not Valid
4937,Not Valid
4938,Not Valid
4939,0.7837826013565063
4940,Not Valid
4941,Not Valid
4942,0.12222680449485779
4943,Not Valid
4944,Not Valid
4945,Not Valid
4946,0.014883548021316528
4947,Not Valid
4948,Not Valid
4949,Not Valid
4950,Not Valid
4951,Not Valid
4952,Not Valid
4953,Not Valid
4954,Not Valid
4955,Not Valid
4956,Not Valid
4957,Not Valid
4958,Not Valid
4959,Not Valid
4960,Not Valid
4961,Not Valid
4962,Not Valid
4963,Not Valid
4964,Not Valid
4965,Not Valid
4966,Not Valid
4967,0.02002161741256714
4968,Not Valid
4969,Not Valid
4970,Not Valid
4971,Not Valid
4972,Not Valid
4973,Not Valid
4974,Not Valid
4975,Not Valid
4976,0.8587849140167236
4977,0.2091747224330902
4978,Not Valid
4979,Not Valid
4980,Not Valid
4981,Not Valid
4982,0.7366980314254761
4983,Not Valid
4984,Not Valid
4985,Not Valid
4986,Not Valid
4987,Not Valid
4988,0.9285770654678345
4989,Not Valid
4990,Not Valid
4991,Not Valid
4992,Not Valid
4993,Not Valid
4994,Not Valid
4995,Not Valid
4996,Not Valid
4997,Not Valid
4998,Not Valid
4999,Not Valid
5000,Not Valid
5001,Not Valid
5002,Not Valid
5003,0.9684027433395386
5004,Not Valid
5005,0.17465204000473022
5006,Not Valid
5007,Not Valid
5008,0.05811837315559387
5009,Not Valid
5010,Not Valid
5011,Not Valid
5012,Not Valid
5013,Not Valid
5014,0.911374568939209
5015,Not Valid
5016,0.8837331533432007
5017,Not Valid
5018,0.8658317923545837
5019,Not Valid
5020,Not Valid
5021,0.7870787382125854
5022,Not Valid
5023,Not Valid
5024,0.91142737865448
5025,0.9934878349304199
5026,Not Valid
5027,Not Valid
5028,0.06014728546142578
5029,Not Valid
5030,Not Valid
5031,Not Valid
5032,Not Valid
5033,Not Valid
5034,Not Valid
5035,0.11533379554748535
5036,Not Valid
5037,Not Valid
5038,Not Valid
5039,0.8095874786376953
5040,Not Valid
5041,Not Valid
5042,Not Valid
5043,Not Valid
5044,Not Valid
5045,Not Valid
5046,Not Valid
5047,0.04810324311256409
5048,Not Valid
5049,0.5
5050,Not Valid
5051,Not Valid
5052,Not Valid
5053,Not Valid
5054,Not Valid
5055,Not Valid
5056,Not Valid
5057,Not Valid
5058,0.09620967507362366
5059,Not Valid
5060,Not Valid
5061,Not Valid
5062,Not Valid
5063,Not Valid
5064,Not Valid
5065,Not Valid
5066,0.14420604705810547
5067,Not Valid
5068,Not Valid
5069,Not Valid
5070,Not Valid
5071,Not Valid
5072,Not Valid
5073,Not Valid
5074,Not Valid
5075,Not Valid
5076,0.8243210315704346
5077,Not Valid
5078,0.8767719864845276
5079,Not Valid
5080,0.9942548274993896
5081,Not Valid
5082,Not Valid
5083,0.038904666900634766
5084,0.003371298313140869
5085,Not Valid
5086,0.13156172633171082
5087,0.8724725246429443
5088,Not Valid
5089,0.904757022857666
5090,0.12459444999694824
5091,0.9216291904449463
5092,0.17485535144805908
5093,Not Valid
5094,0.026693195104599
5095,Not Valid
5096,Not Valid
5097,0.9143649339675903
5098,Not Valid
5099,Not Valid
5100,0.8822423219680786
5101,0.9958040714263916
5102,0.03303104639053345
5103,0.0263155996799469
5104,0.03464582562446594
5105,Not Valid
5106,0.002759099006652832
5107,Not Valid
5108,Not Valid
5109,Not Valid
5110,Not Valid
5111,Not Valid
5112,Not Valid
5113,Not Valid
5114,Not Valid
5115,Not Valid
5116,Not Valid
5117,0.0254497230052948
5118,Not Valid
5119,0.8682717084884644
5120,Not Valid
5121,0.07434755563735962
5122,0.8384751081466675
5123,0.17974326014518738
5124,Not Valid
5125,Not Valid
5126,Not Valid
5127,Not Valid
5128,Not Valid
5129,0.055449336767196655
5130,0.18266940116882324
5131,0.06741675734519958
5132,Not Valid
5133,0.9574962854385376
5134,0.08993729948997498
5135,Not Valid
5136,0.06795963644981384
5137,0.9426266551017761
5138,Not Valid
5139,0.10444307327270508
5140,Not Valid
5141,Not Valid
5142,0.19326278567314148
5143,Not Valid
5144,0.8828299641609192
5145,0.004296660423278809
5146,0.023733913898468018
5147,0.15060657262802124
5148,Not Valid
5149,0.011547088623046875
5150,0.8133650422096252
5151,Not Valid
5152,0.5
5153,Not Valid
5154,0.7675188779830933
5155,0.0711529552936554
5156,Not Valid
5157,0.14478030800819397
5158,Not Valid
5159,0.9782791137695312
5160,Not Valid
5161,Not Valid
5162,Not Valid
5163,0.11146330833435059
5164,0.03414791822433472
5165,0.07161197066307068
5166,0.8036818504333496
5167,Not Valid
5168,0.22665855288505554
5169,0.7723855972290039
5170,Not Valid
5171,Not Valid
5172,Not Valid
5173,Not Valid
5174,Not Valid
5175,0.030152231454849243
5176,Not Valid
5177,0.05737510323524475
5178,0.25498804450035095
5179,Not Valid
5180,0.18104854226112366
5181,Not Valid
5182,0.7954099178314209
5183,0.8783002495765686
5184,0.833319902420044
5185,0.08424180746078491
5186,Not Valid
5187,0.007658660411834717
5188,0.8550575971603394
5189,0.2594568431377411
5190,Not Valid
5191,Not Valid
5192,Not Valid
5193,Not Valid
5194,Not Valid
5195,0.5
5196,Not Valid
5197,0.010169684886932373
5198,0.935631275177002
5199,0.9732323884963989
5200,Not Valid
5201,Not Valid
5202,Not Valid
5203,Not Valid
5204,0.812637448310852
5205,Not Valid
5206,0.15075474977493286
5207,Not Valid
5208,Not Valid
5209,Not Valid
5210,0.5
5211,Not Valid
5212,Not Valid
5213,Not Valid
5214,Not Valid
5215,Not Valid
5216,Not Valid
5217,Not Valid
5218,Not Valid
5219,Not Valid
5220,0.1729617714881897
5221,0.8636122941970825
5222,Not Valid
5223,Not Valid
5224,Not Valid
5225,Not Valid
5226,Not Valid
5227,Not Valid
5228,Not Valid
5229,Not Valid
5230,0.2222464382648468
5231,Not Valid
5232,Not Valid
5233,Not Valid
5234,Not Valid
5235,0.7969216108322144
5236,Not Valid
5237,Not Valid
5238,Not Valid
5239,Not Valid
5240,Not Valid
5241,Not Valid
5242,Not Valid
5243,Not Valid
5244,Not Valid
5245,Not Valid
5246,0.99336838722229
5247,Not Valid
5248,0.9879622459411621
5249,Not Valid
5250,Not Valid
5251,Not Valid
5252,0.8545335531234741
5253,Not Valid
5254,Not Valid
5255,Not Valid
5256,Not Valid
5257,Not Valid
5258,Not Valid
5259,Not Valid
5260,0.5
5261,Not Valid
5262,Not Valid
5263,Not Valid
5264,Not Valid
5265,Not Valid
5266,Not Valid
5267,Not Valid
5268,0.09847351908683777
5269,0.9103443622589111
5270,Not Valid
5271,Not Valid
5272,Not Valid
5273,0.19930499792099
5274,Not Valid
5275,Not Valid
5276,0.20066732168197632
5277,0.08901885151863098
5278,Not Valid
5279,Not Valid
5280,Not Valid
5281,Not Valid
5282,Not Valid
5283,Not Valid
5284,Not Valid
5285,Not Valid
5286,Not Valid
5287,Not Valid
5288,Not Valid
5289,Not Valid
5290,Not Valid
5291,Not Valid
5292,Not Valid
5293,Not Valid
5294,Not Valid
5295,0.0339791476726532
5296,0.001949995756149292
5297,Not Valid
5298,Not Valid
5299,Not Valid
5300,Not Valid
5301,Not Valid
5302,Not Valid
5303,Not Valid
5304,0.9792537689208984
5305,Not Valid
5306,Not Valid
5307,0.9600299596786499
5308,Not Valid
5309,Not Valid
5310,0.22856995463371277
5311,Not Valid
5312,Not Valid
5313,Not Valid
5314,0.759215772151947
5315,Not Valid
5316,Not Valid
5317,Not Valid
5318,Not Valid
5319,Not Valid
5320,Not Valid
5321,Not Valid
5322,0.8534837961196899
5323,Not Valid
5324,Not Valid
5325,Not Valid
5326,Not Valid
5327,Not Valid
5328,Not Valid
5329,Not Valid
5330,Not Valid
5331,Not Valid
5332,Not Valid
5333,Not Valid
5334,Not Valid
5335,Not Valid
5336,Not Valid
5337,Not Valid
5338,0.8030061721801758
5339,0.9228922724723816
5340,0.788568377494812
5341,Not Valid
5342,Not Valid
5343,Not Valid
5344,0.2806488871574402
5345,0.04892107844352722
5346,0.8811240196228027
5347,0.8595021963119507
5348,Not Valid
5349,Not Valid
5350,0.9796566963195801
5351,Not Valid
5352,0.13206815719604492
5353,Not Valid
5354,Not Valid
5355,0.7998851537704468
5356,Not Valid
5357,0.17728745937347412
5358,Not Valid
5359,0.5
5360,Not Valid
5361,Not Valid
5362,Not Valid
5363,Not Valid
5364,0.9574724435806274
5365,0.7113529443740845
5366,Not Valid
5367,Not Valid
5368,Not Valid
5369,0.5
5370,Not Valid
5371,Not Valid
5372,Not Valid
5373,Not Valid
5374,Not Valid
5375,0.9939656257629395
5376,0.10708284378051758
5377,0.08625510334968567
5378,Not Valid
5379,Not Valid
5380,Not Valid
5381,Not Valid
5382,0.9253419637680054
5383,0.9791385531425476
5384,0.9349175691604614
5385,0.7989715933799744
5386,Not Valid
5387,0.8105902671813965
5388,Not Valid
5389,Not Valid
5390,0.8782010078430176
5391,0.946254312992096
5392,0.9532358646392822
5393,Not Valid
5394,Not Valid
5395,Not Valid
5396,Not Valid
5397,Not Valid
5398,0.7627262473106384
5399,0.890278697013855
5400,Not Valid
5401,Not Valid
5402,Not Valid
5403,0.8953579664230347
5404,Not Valid
5405,0.0630931556224823
5406,0.9780964255332947
5407,0.19446095824241638
5408,0.9916592836380005
5409,0.8121944665908813
5410,Not Valid
5411,Not Valid
5412,Not Valid
5413,0.9534965753555298
5414,Not Valid
5415,Not Valid
5416,Not Valid
5417,Not Valid
5418,0.9166743755340576
5419,Not Valid
5420,0.9450486302375793
5421,Not Valid
5422,0.8759841918945312
5423,Not Valid
5424,0.7922422885894775
5425,Not Valid
5426,Not Valid
5427,0.9617239832878113
5428,Not Valid
5429,Not Valid
5430,Not Valid
5431,Not Valid
5432,Not Valid
5433,Not Valid
5434,0.10778582096099854
5435,Not Valid
5436,0.05269652605056763
5437,Not Valid
5438,0.24360299110412598
5439,0.24504122138023376
5440,Not Valid
5441,Not Valid
5442,Not Valid
5443,Not Valid
5444,Not Valid
5445,Not Valid
5446,Not Valid
5447,0.9918437004089355
5448,Not Valid
5449,Not Valid
5450,Not Valid
5451,Not Valid
5452,Not Valid
5453,Not Valid
5454,Not Valid
5455,Not Valid
5456,Not Valid
5457,Not Valid
5458,Not Valid
5459,Not Valid
5460,Not Valid
5461,Not Valid
5462,Not Valid
5463,0.10269924998283386
5464,Not Valid
5465,Not Valid
5466,0.8171697854995728
5467,0.062461286783218384
5468,Not Valid
5469,Not Valid
5470,Not Valid
5471,Not Valid
5472,Not Valid
5473,0.7891332507133484
5474,0.9543164968490601
5475,Not Valid
5476,Not Valid
5477,Not Valid
5478,Not Valid
5479,Not Valid
5480,Not Valid
5481,Not Valid
5482,Not Valid
5483,Not Valid
5484,Not Valid
5485,0.05346706509590149
5486,0.07488223910331726
5487,Not Valid
5488,Not Valid
5489,Not Valid
5490,Not Valid
5491,Not Valid
5492,Not Valid
5493,Not Valid
5494,Not Valid
5495,Not Valid
5496,Not Valid
5497,Not Valid
5498,Not Valid
5499,Not Valid
5500,Not Valid
5501,Not Valid
5502,Not Valid
5503,Not Valid
5504,Not Valid
5505,Not Valid
5506,0.023156285285949707
5507,Not Valid
5508,0.8394560813903809
5509,Not Valid
5510,Not Valid
5511,Not Valid
5512,Not Valid
5513,Not Valid
5514,Not Valid
5515,Not Valid
5516,0.02059096097946167
5517,Not Valid
5518,Not Valid
5519,0.5
5520,Not Valid
5521,Not Valid
5522,Not Valid
5523,Not Valid
5524,Not Valid
5525,Not Valid
5526,0.8333328366279602
5527,Not Valid
5528,Not Valid
5529,Not Valid
5530,Not Valid
5531,Not Valid
5532,Not Valid
5533,Not Valid
5534,Not Valid
5535,Not Valid
5536,0.8726261854171753
5537,Not Valid
5538,Not Valid
5539,Not Valid
5540,0.16336548328399658
5541,Not Valid
5542,Not Valid
5543,0.8857112526893616
5544,Not Valid
5545,Not Valid
5546,Not Valid
5547,Not Valid
5548,Not Valid
5549,Not Valid
5550,0.06669634580612183
5551,Not Valid
5552,0.008395940065383911
5553,Not Valid
5554,Not Valid
5555,Not Valid
5556,Not Valid
5557,Not Valid
5558,0.06717431545257568
5559,0.24155130982398987
5560,Not Valid
5561,Not Valid
5562,Not Valid
5563,Not Valid
5564,Not Valid
5565,0.17565706372261047
5566,Not Valid
5567,Not Valid
5568,0.06011152267456055
5569,Not Valid
5570,0.12802469730377197
5571,Not Valid
5572,Not Valid
5573,Not Valid
5574,0.27232617139816284
5575,Not Valid
5576,Not Valid
5577,Not Valid
5578,Not Valid
5579,Not Valid
5580,0.9926100969314575
5581,Not Valid
5582,Not Valid
5583,Not Valid
5584,0.13124552369117737
5585,Not Valid
5586,0.9493061304092407
5587,Not Valid
5588,0.9392267465591431
5589,Not Valid
5590,Not Valid
5591,Not Valid
5592,Not Valid
5593,Not Valid
5594,Not Valid
5595,Not Valid
5596,Not Valid
5597,0.9136596322059631
5598,Not Valid
5599,Not Valid
5600,Not Valid
5601,Not Valid
5602,Not Valid
5603,Not Valid
5604,Not Valid
5605,Not Valid
5606,0.05927932262420654
5607,0.05827605724334717
5608,Not Valid
5609,Not Valid
5610,Not Valid
5611,Not Valid
5612,Not Valid
5613,0.20920145511627197
5614,Not Valid
5615,Not Valid
5616,0.13434594869613647
5617,0.2435687780380249
5618,Not Valid
5619,Not Valid
5620,Not Valid
5621,Not Valid
5622,Not Valid
5623,Not Valid
5624,0.926728367805481
5625,Not Valid
5626,Not Valid
5627,Not Valid
5628,Not Valid
5629,Not Valid
5630,Not Valid
5631,Not Valid
5632,Not Valid
5633,0.90335613489151
5634,Not Valid
5635,0.2485904097557068
5636,Not Valid
5637,Not Valid
5638,Not Valid
5639,Not Valid
5640,Not Valid
5641,Not Valid
5642,Not Valid
5643,Not Valid
5644,0.08290913701057434
5645,0.808692216873169
5646,Not Valid
5647,Not Valid
5648,0.8061838150024414
5649,0.9768682718276978
5650,0.02825993299484253
5651,Not Valid
5652,Not Valid
5653,0.8799633383750916
5654,0.10521402955055237
5655,Not Valid
5656,Not Valid
5657,Not Valid
5658,Not Valid
5659,Not Valid
5660,Not Valid
5661,Not Valid
5662,Not Valid
5663,Not Valid
5664,0.8104802370071411
5665,Not Valid
5666,0.28698277473449707
5667,Not Valid
5668,Not Valid
5669,0.10443848371505737
5670,Not Valid
5671,Not Valid
5672,0.2225576937198639
5673,0.18572911620140076
5674,Not Valid
5675,Not Valid
5676,Not Valid
5677,Not Valid
5678,Not Valid
5679,0.8043529987335205
5680,Not Valid
5681,Not Valid
5682,Not Valid
5683,0.1799863874912262
5684,Not Valid
5685,Not Valid
5686,0.5
5687,0.8331426382064819
5688,Not Valid
5689,Not Valid
5690,Not Valid
5691,Not Valid
5692,0.9374477863311768
5693,Not Valid
5694,0.1075620949268341
5695,0.18888220191001892
5696,Not Valid
5697,0.8286248445510864
5698,0.05925953388214111
5699,Not Valid
5700,Not Valid
5701,Not Valid
5702,0.009916692972183228
5703,0.883890688419342
5704,0.05495193600654602
5705,Not Valid
5706,Not Valid
5707,Not Valid
5708,0.01903596520423889
5709,Not Valid
5710,Not Valid
5711,0.16090750694274902
5712,Not Valid
5713,Not Valid
5714,Not Valid
5715,Not Valid
5716,Not Valid
5717,Not Valid
5718,Not Valid
5719,0.9292349815368652
5720,Not Valid
5721,Not Valid
5722,Not Valid
5723,0.0350269079208374
5724,Not Valid
5725,Not Valid
5726,Not Valid
5727,Not Valid
5728,0.029415518045425415
5729,Not Valid
5730,Not Valid
5731,Not Valid
5732,Not Valid
5733,0.9916931390762329
5734,0.806311845779419
5735,0.05829605460166931
5736,Not Valid
5737,Not Valid
5738,0.9692875146865845
5739,Not Valid
5740,Not Valid
5741,Not Valid
5742,Not Valid
5743,0.03568452596664429
5744,0.08387520909309387
5745,Not Valid
5746,Not Valid
5747,Not Valid
5748,Not Valid
5749,Not Valid
5750,0.10672768950462341
5751,Not Valid
5752,Not Valid
5753,Not Valid
5754,Not Valid
5755,Not Valid
5756,Not Valid
5757,0.829422116279602
5758,Not Valid
5759,Not Valid
5760,Not Valid
5761,0.7644743919372559
5762,Not Valid
5763,Not Valid
5764,Not Valid
5765,0.06961560249328613
5766,0.5
5767,Not Valid
5768,0.9053876399993896
5769,0.8050336241722107
5770,Not Valid
5771,Not Valid
5772,Not Valid
5773,Not Valid
5774,Not Valid
5775,0.02183544635772705
5776,Not Valid
5777,Not Valid
5778,Not Valid
5779,Not Valid
5780,Not Valid
5781,Not Valid
5782,Not Valid
5783,Not Valid
5784,Not Valid
5785,Not Valid
5786,0.09762543439865112
5787,Not Valid
5788,0.2529503107070923
5789,0.9696736931800842
5790,Not Valid
5791,Not Valid
5792,Not Valid
5793,Not Valid
5794,0.9834463000297546
5795,Not Valid
5796,Not Valid
5797,Not Valid
5798,Not Valid
5799,Not Valid
5800,Not Valid
5801,Not Valid
5802,Not Valid
5803,0.9418991208076477
5804,Not Valid
5805,0.28169912099838257
5806,Not Valid
5807,Not Valid
5808,Not Valid
5809,Not Valid
5810,Not Valid
5811,Not Valid
5812,0.9585872888565063
5813,Not Valid
5814,Not Valid
5815,Not Valid
5816,0.9335856437683105
5817,Not Valid
5818,Not Valid
5819,0.8240904808044434
5820,0.035467565059661865
5821,Not Valid
5822,Not Valid
5823,Not Valid
5824,Not Valid
5825,Not Valid
5826,0.8571254014968872
5827,Not Valid
5828,0.8341156840324402
5829,0.760260820388794
5830,Not Valid
5831,0.09058180451393127
5832,0.9166902899742126
5833,Not Valid
5834,Not Valid
5835,Not Valid
5836,0.9114104509353638
5837,Not Valid
